acidity,citric_acid,sugar,total_sulfur_dioxide,alcohol,pH,free_sulfur_dioxide,quality
84.06504195915126,0.26831873521763744,20.85012782193355,11089.976283816428,Low,3.35,129.36,0
84.4083624776645,0.33444559747733427,20.85012782193355,9790.974319381685,High,3.41,149.43,0
87.66990740354014,0.28582290463932186,22.431832333295077,10257.282716871081,Low,3.3,142.17,0
83.72172144063804,0.30916179720156783,21.85666705643634,10024.128518126383,Medium,3.6,145.58,0
88.87152921833642,0.34417013604493674,21.712875737221655,8258.818156202246,Low,3.19,172.76,0
87.15492662577029,0.33833541290437524,21.425293098792284,8825.049781725082,Low,3.26,164.29,0
84.23670221840787,0.27415345835819893,21.85666705643634,8125.587185490989,Low,3.39,174.9,0
85.43832403320415,0.34417013604493674,21.137710460362918,8691.818811013825,Low,3.21,166.71,0
84.23670221840787,0.3227761511962113,21.281501779577603,10257.282716871081,Low,3.26,141.96,0
85.43832403320415,0.33833541290437524,21.712875737221655,9224.742693858849,High,3.31,157.98,1
85.09500351469094,0.30527198177452686,21.425293098792284,10756.89885703829,Low,3.26,134.67,0
81.49013807030207,0.3247210589097318,36.81096425476349,11556.284681305824,Medium,3.3,121.62,0
86.81160610725706,0.29165762777988335,22.86320629093913,9757.666576703872,Low,3.28,150.21,0
84.06504195915126,0.3325006897638138,27.033154548164973,11189.89951184987,Medium,3.35,127.44,0
84.4083624776645,0.26248401207707595,22.00045837565102,8258.818156202246,Low,3.3,172.7,0
86.46828558874384,0.34028032061789576,21.425293098792284,8725.12655369164,High,3.27,166.02,1
82.17677910732851,0.26248401207707595,21.425293098792284,9524.512377959174,Medium,3.49,154.16,0
87.15492662577029,0.3422252283314162,21.137710460362918,8325.433641557873,Low,3.28,172.33,0
88.5282086998232,0.36750902860718265,21.569084418006973,8658.511068336013,High,3.17,166.86,0
87.84156766279675,0.2955474432069244,22.431832333295077,9557.820120636989,Low,3.14,153.46,0
83.2067406628682,0.2799881814987604,21.281501779577603,8092.279442813175,Medium,3.35,175.5,0
82.34843936658514,0.26248401207707595,21.425293098792284,9757.666576703872,Medium,3.61,150.55,0
85.26666377394756,0.3149965203421293,21.281501779577603,8558.58784030257,Low,3.26,168.61,0
84.5800227369211,0.2897127200663629,21.712875737221655,8292.125898880058,,3.42,172.23,0
83.03508040361159,0.26248401207707595,22.28804101408039,9158.127208503221,Medium,3.41,159.19,0
89.04318947759303,0.30916179720156783,22.28804101408039,9557.820120636989,Low,3.24,153.05,0
85.43832403320415,0.31694142805564984,20.993919141148236,9124.819465825407,unknown,3.39,159.73,0
82.52009962584175,0.266373827504117,21.712875737221655,8558.58784030257,Medium,3.54,168.07,0
89.90149077387609,0.3577844900395802,22.28804101408039,8858.357524402896,Medium,3.22,164.11,0
88.87152921833642,0.3558395823260597,21.85666705643634,8625.203325658198,Low,3.12,167.73,0
83.72172144063804,0.29749235092044485,21.281501779577603,8725.12655369164,Low,3.52,165.86,0
84.5800227369211,0.3130516126286088,21.137710460362918,12155.824049506475,Low,3.21,112.33,0
86.81160610725706,0.27026364293115795,20.56254518350418,8258.818156202246,Low,3.29,172.98,0
84.92334325543433,0.33444559747733427,19.556005949001392,11423.053710594568,High,2.89,124.13,0
89.04318947759303,0.3752886594612646,23.582162887012547,8325.433641557873,Medium,3.19,171.84,0
82.52009962584175,0.27026364293115795,21.281501779577603,8258.818156202246,Low,3.39,173.57,0
83.2067406628682,0.3208312434826908,21.137710460362918,9091.511723147592,Medium,3.33,160.19,0
80.97515729253223,0.26248401207707595,20.274962545074814,8392.0491269135,High,3.45,171.31,0
86.29662532948723,0.2955474432069244,22.431832333295077,12122.51630682866,Low,3.23,113.17,0
93.16303569975173,0.39084792116942857,26.601780590520917,9191.434951181034,Low,3.07,158.73,1
84.06504195915126,0.3013821663474858,22.00045837565102,8258.818156202246,Medium,3.21,173.42,0
81.66179832955868,0.26248401207707595,21.425293098792284,8092.279442813175,Medium,3.59,175.82,0
91.78975362569884,0.3772335671747852,20.274962545074814,9191.434951181034,Medium,2.92,158.68,1
89.90149077387609,0.3538946746125392,20.85012782193355,8258.818156202246,Low,3.3,173.37,0
88.35654844056658,0.34028032061789576,22.431832333295077,8658.511068336013,Low,3.48,166.64,0
85.953304810974,0.30527198177452686,21.137710460362918,8691.818811013825,Low,3.2,166.16,0
82.0051188480719,0.26248401207707595,21.137710460362918,8591.895582980384,Medium,3.59,168.55,0
84.5800227369211,0.27804327378523996,21.712875737221655,9158.127208503221,Low,3.24,159.33,0
85.953304810974,0.3149965203421293,21.569084418006973,8725.12655369164,Medium,3.18,165.64,0
86.12496507023062,0.3130516126286088,21.85666705643634,8825.049781725082,Low,3.27,164.72,0
82.17677910732851,0.30332707406100634,21.425293098792284,9391.281407247918,Low,3.47,155.3,0
87.66990740354014,0.3227761511962113,22.28804101408039,9324.66592189229,,3.11,157.06,0
84.5800227369211,0.2799881814987604,,9291.358179214476,High,3.46,156.93,1
82.86342014435496,0.3247210589097318,20.85012782193355,8058.971700135361,High,3.36,175.86,1
83.89338169989465,0.27804327378523996,24.588702121515336,8758.434296369454,lowW,3.38,165.39,0
87.66990740354014,0.31694142805564984,21.712875737221655,12688.747932351496,Low,3.24,104.07,0
84.7516829961777,0.3325006897638138,20.993919141148236,8125.587185490989,Medium,3.27,174.82,1
90.93145232941578,0.3636192131801417,22.57562365250976,9624.435605992616,Medium,3.26,152.42,0
83.55006118138142,0.27026364293115795,21.85666705643634,10723.591114360475,Low,3.53,135.31,0
84.06504195915126,0.3558395823260597,22.00045837565102,10590.360143649219,Low,3.32,137.36,0
80.80349703327562,0.2799881814987604,21.569084418006973,11089.976283816428,High,3.63,129.49,0
95.2229588108311,0.38501319802886713,23.725954206227236,9357.973664570105,Medium,3.01,156.47,0
86.46828558874384,0.35000485918549823,20.85012782193355,8491.972354946942,Medium,3.41,169.33,1
85.09500351469094,0.3986275520235106,21.425293098792284,12089.208564150846,Low,3.08,113.39,0
86.29662532948723,0.34028032061789576,22.28804101408039,8325.433641557873,Medium,3.31,172.17,1
87.3265868850269,,21.425293098792284,8225.510413524431,Low,3.22,173.71,0
89.38650999610626,0.3577844900395802,21.85666705643634,8491.972354946942,Medium,3.26,169.43,0
82.17677910732851,0.27804327378523996,21.281501779577603,9391.281407247918,Medium,999.0,156.11,0
,0.3013821663474858,20.418753864289496,11756.131137372708,Low,3.16,118.8,0
82.52009962584175,0.26248401207707595,20.85012782193355,8325.433641557873,Medium,3.5,172.39,0
87.3265868850269,0.3286108743367728,23.438371567797866,8258.818156202246,Medium,3.29,173.33,0
83.55006118138142,0.36750902860718265,21.281501779577603,8092.279442813175,Low,3.33,175.39,0
83.72172144063804,0.3538946746125392,21.281501779577603,8158.894928168803,Low,3.33,174.28,0
85.09500351469094,0.29749235092044485,20.993919141148236,8958.280752436338,Low,3.3,162.21,0
86.29662532948723,0.30332707406100634,21.85666705643634,10723.591114360475,Low,3.19,135.3,0
90.58813181090254,0.3422252283314162,21.569084418006973,8325.433641557873,Low,3.09,171.86,0
,0.33833541290437524,21.137710460362918,8125.587185490989,High,3.27,174.96,1
87.3265868850269,0.2838779969258014,22.144249694865707,8825.049781725082,Low,3.19,164.55,0
84.92334325543433,0.27804327378523996,22.00045837565102,8025.663957457547,High,3.22,176.94,0
84.23670221840787,0.26248401207707595,21.281501779577603,8958.280752436338,Medium,3.48,162.11,0
91.10311258867239,0.3655641208936622,23.006997610153814,11056.668541138615,Low,3.2,130.14,0
85.26666377394756,0.3363905051908548,20.418753864289496,8758.434296369454,Low,3.26,165.55,0
83.89338169989465,0.29943725863396536,20.85012782193355,8924.973009758523,Medium,3.49,162.46,0
80.80349703327562,0.27220855064467847,20.274962545074814,10723.591114360475,High,3.56,135.14,1
83.03508040361159,0.27415345835819893,21.281501779577603,8891.665267080709,Low,3.68,163.13,0
88.69986895907981,0.38501319802886713,22.431832333295077,8658.511068336013,High,3.16,167.46,1
84.06504195915126,0.26248401207707595,20.993919141148236,8192.202670846616,Low,3.34,174.05,0
83.55006118138142,0.3149965203421293,22.00045837565102,10390.513687582335,Medium,3.39,140.18,0
84.23670221840787,0.3188863357691703,21.281501779577603,9990.820775448568,Low,3.4,146.48,0
81.49013807030207,0.27415345835819893,20.85012782193355,10756.89885703829,Medium,3.3,134.34,0
,0.37917847488830564,21.137710460362918,8425.356869591315,High,3.3,170.82,0
86.46828558874384,0.28776781235284243,,8258.818156202246,Medium,3.44,172.71,0
84.5800227369211,0.28776781235284243,21.281501779577603,8991.58849511415,Medium,3.24,161.49,0
83.55006118138142,,21.85666705643634,10723.591114360475,Low,3.53,134.94,0
86.81160610725706,0.26248401207707595,22.00045837565102,8725.12655369164,Low,3.36,166.0,0
83.37840092212481,0.33055578205029323,21.137710460362918,10856.822085071732,Low,3.28,132.81,0
86.29662532948723,0.36750902860718265,21.85666705643634,9691.051091348243,Low,3.39,151.15,0
83.55006118138142,0.27415345835819893,20.56254518350418,8691.818811013825,Low,3.36,167.03,0
84.5800227369211,0.2955474432069244,20.56254518350418,11189.89951184987,Low,3.39,127.38,0
83.2067406628682,0.26248401207707595,20.993919141148236,8525.280097624756,Low,3.34,169.21,0
83.03508040361159,0.3266659666232523,21.425293098792284,8991.58849511415,Medium,3.41,162.37,0
81.8334585888153,0.2799881814987604,20.706336502718866,8858.357524402896,Medium,3.54,163.7,0
90.93145232941578,0.3772335671747852,22.00045837565102,9424.589149925732,Medium,3.18,155.31,0
81.31847781104545,0.27804327378523996,21.281501779577603,8591.895582980384,unknown,3.56,168.21,0
85.26666377394756,0.3286108743367728,21.85666705643634,9357.973664570105,Medium,3.4,156.02,1
83.37840092212481,0.26442891979059646,21.85666705643634,10623.667886327034,Low,3.55,136.25,0
87.15492662577029,0.33833541290437524,20.418753864289496,9624.435605992616,Medium,3.47,152.55,0
84.23670221840787,0.3266659666232523,20.993919141148236,10623.667886327034,Low,3.41,136.2,0
84.4083624776645,0.31694142805564984,21.281501779577603,9591.127863314801,Low,3.42,152.87,0
83.2067406628682,0.3208312434826908,21.137710460362918,9091.511723147592,Medium,3.33,160.5,0
87.66990740354014,,21.569084418006973,10157.35948883764,Low,3.5,143.94,0
91.10311258867239,0.34028032061789576,20.274962545074814,8725.12655369164,Low,3.07,165.54,0
94.0213369960348,0.3636192131801417,22.86320629093913,9557.820120636989,Low,3.05,153.02,0
84.23670221840787,0.3188863357691703,21.281501779577603,9990.820775448568,Low,3.4,146.45,0
82.52009962584175,0.266373827504117,21.712875737221655,9124.819465825407,High,3.38,160.02,0
83.72172144063804,0.3208312434826908,20.706336502718866,10423.82143026015,Low,3.41,140.2,0
83.89338169989465,0.3130516126286088,21.137710460362918,10190.667231515452,Low,3.15,143.36,0
81.31847781104545,0.27804327378523996,21.281501779577603,8591.895582980384,Medium,3.56,168.09,0
87.49824714428352,0.28193308921228094,21.281501779577603,8825.049781725082,Low,3.23,164.82,0
84.06504195915126,0.3149965203421293,21.137710460362918,10823.514342393917,Low,3.26,133.56,0
82.34843936658514,0.26248401207707595,21.569084418006973,8192.202670846616,Medium,3.56,174.35,0
86.12496507023062,0.266373827504117,19.987379906645444,9391.281407247918,Low,3.2,155.63,0
83.72172144063804,0.266373827504117,21.425293098792284,10856.822085071732,Medium,3.32,132.97,0
85.78164455171739,0.3577844900395802,27.033154548164973,12821.978903062753,Low,3.31,102.09,0
86.81160610725706,0.37334375174774415,24.87628475994471,8458.664612269129,High,3.28,170.28,0
83.2067406628682,0.28582290463932186,20.85012782193355,9924.205290092941,Low,3.22,147.51,0
84.4083624776645,0.41029699830463356,20.85012782193355,9291.358179214476,Low,3.06,157.4,0
86.81160610725706,0.33444559747733427,20.56254518350418,8125.587185490989,Medium,3.23,175.21,1
82.86342014435496,0.26831873521763744,21.569084418006973,8825.049781725082,Low,3.36,164.86,0
82.17677910732851,0.29165762777988335,20.85012782193355,9957.513032770756,Medium,3.33,146.91,0
84.7516829961777,0.3227761511962113,21.137710460362918,10423.82143026015,Low,3.29,139.93,0
89.38650999610626,0.3461150437584572,22.28804101408039,10590.360143649219,Low,3.06,137.39,0
84.7516829961777,,20.993919141148236,12455.5937336068,Low,3.23,107.7,0
83.55006118138142,0.3208312434826908,20.85012782193355,10124.051746159825,Low,3.42,144.76,0
85.09500351469094,0.30527198177452686,21.281501779577603,9957.513032770756,Low,3.29,146.73,0
86.29662532948723,0.33833541290437524,21.137710460362918,8691.818811013825,Medium,3.15,166.22,0
83.37840092212481,0.26248401207707595,20.85012782193355,8924.973009758523,Low,3.47,162.7,0
86.46828558874384,0.35000485918549823,20.85012782193355,8491.972354946942,Medium,3.41,169.59,1
,0.3577844900395802,22.144249694865707,9191.434951181034,Low,3.16,159.2,0
82.86342014435496,0.30527198177452686,20.85012782193355,8591.895582980384,Medium,3.4,168.4,0
82.86342014435496,0.26248401207707595,22.144249694865707,8891.665267080709,Medium,3.44,163.44,0
84.5800227369211,0.266373827504117,21.137710460362918,8392.0491269135,lowW,3.36,170.71,1
86.12496507023062,0.3519497668990187,20.274962545074814,8625.203325658198,Low,3.36,167.46,0
93.50635621826497,0.3577844900395802,24.444910802300654,9357.973664570105,High,3.3,155.96,0
84.5800227369211,0.2799881814987604,21.425293098792284,9191.434951181034,Low,3.18,159.33,0
84.92334325543433,0.30527198177452686,21.281501779577603,11289.822739883311,Low,3.3,126.12,0
83.89338169989465,0.3130516126286088,21.281501779577603,10823.514342393917,Low,3.29,133.98,0
80.11685599624917,0.26248401207707595,20.85012782193355,9890.897547415127,High,3.68,148.0,0
86.81160610725706,0.34417013604493674,20.85012782193355,8392.0491269135,Medium,3.18,171.22,0
84.92334325543433,0.29360253549340387,21.137710460362918,8025.663957457547,Medium,3.22,176.99,0
82.86342014435496,0.27415345835819893,26.889363228950284,8392.0491269135,Medium,3.41,171.01,1
83.2067406628682,0.266373827504117,21.281501779577603,8625.203325658198,Low,3.47,167.74,0
86.46828558874384,0.33833541290437524,21.569084418006973,8525.280097624756,Low,3.37,169.31,0
86.63994584800045,0.3247210589097318,22.28804101408039,11856.05436540615,Low,3.32,117.53,0
89.21484973684964,0.33055578205029323,23.006997610153814,10124.051746159825,Medium,3.21,144.37,0
89.04318947759303,0.35000485918549823,21.137710460362918,8225.510413524431,Medium,3.22,173.75,0
84.06504195915126,0.37334375174774415,21.569084418006973,8192.202670846616,Medium,3.36,174.21,0
88.35654844056658,0.3577844900395802,22.144249694865707,8425.356869591315,Medium,3.23,171.04,1
90.24481129238933,0.4044622751640721,22.86320629093913,8525.280097624756,Medium,999.0,168.61,0
85.09500351469094,0.29749235092044485,20.993919141148236,8958.280752436338,Low,3.3,162.39,0
84.92334325543433,0.3286108743367728,21.425293098792284,8625.203325658198,High,3.28,167.44,0
,0.3130516126286088,21.281501779577603,9224.742693858849,unknown,3.31,158.4,0
89.04318947759303,0.4044622751640721,27.68021548463105,10323.898202226708,High,3.17,140.87,1
83.89338169989465,0.27609836607171945,20.706336502718866,9391.281407247918,Low,3.12,155.6,0
,0.3208312434826908,20.56254518350418,10124.051746159825,Low,3.44,144.21,0
84.5800227369211,0.26442891979059646,20.56254518350418,8425.356869591315,Low,3.16,170.6,0
83.03508040361159,0.30916179720156783,21.85666705643634,9291.358179214476,Low,3.26,157.44,0
84.92334325543433,0.33833541290437524,22.00045837565102,9324.66592189229,Medium,3.43,156.36,0
83.03508040361159,0.27415345835819893,21.281501779577603,8825.049781725082,Medium,3.51,164.18,0
81.66179832955868,0.3072168894880473,21.85666705643634,10124.051746159825,High,3.46,144.71,0
85.43832403320415,0.3325006897638138,20.85012782193355,8325.433641557873,Low,3.18,171.82,0
84.92334325543433,0.3325006897638138,21.569084418006973,9391.281407247918,Low,3.34,155.95,0
85.09500351469094,0.2799881814987604,22.28804101408039,9424.589149925732,Medium,3.43,155.11,0
88.01322792205335,0.3461150437584572,20.634440843111523,8158.894928168803,Medium,3.19,174.92,0
84.4083624776645,0.26248401207707595,21.712875737221655,8425.356869591315,Low,3.27,170.63,0
83.2067406628682,0.26248401207707595,20.993919141148236,9890.897547415127,Low,3.6,148.03,0
83.55006118138142,0.27609836607171945,20.274962545074814,8458.664612269129,Low,3.32,170.47,0
88.18488818130997,0.3519497668990187,21.425293098792284,9158.127208503221,Medium,3.18,159.56,0
91.61809336644222,0.3752886594612646,20.993919141148236,8392.0491269135,Low,3.09,171.27,0
85.26666377394756,0.3247210589097318,21.85666705643634,10157.35948883764,Medium,3.27,144.14,0
83.89338169989465,0.27609836607171945,20.85012782193355,8558.58784030257,Low,3.3,168.8,0
91.78975362569884,0.39084792116942857,22.57562365250976,8791.742039047267,Medium,3.18,164.9,1
83.03508040361159,0.3013821663474858,20.993919141148236,8558.58784030257,Low,3.39,168.92,0
83.55006118138142,0.27609836607171945,22.00045837565102,10656.975629004848,Low,3.51,136.26,0
96.93956140339722,0.3480599514719777,21.425293098792284,8591.895582980384,Low,3.07,168.19,1
84.4083624776645,0.30332707406100634,20.418753864289496,8092.279442813175,Low,3.16,176.15,0
90.58813181090254,0.3597293977531007,20.85012782193355,9357.973664570105,Medium,3.15,156.08,0
83.37840092212481,0.3188863357691703,21.85666705643634,9557.820120636989,Medium,3.42,153.42,0
84.7516829961777,0.31110670491508835,22.431832333295077,9291.358179214476,High,3.49,157.32,0
83.37840092212481,0.3013821663474858,20.993919141148236,9591.127863314801,Low,3.37,152.67,0
83.72172144063804,0.3577844900395802,21.85666705643634,11323.130482561126,,3.36,125.7,0
93.50635621826497,0.3577844900395802,24.444910802300654,9357.973664570105,High,3.3,156.36,0
82.52009962584175,0.27804327378523996,22.00045837565102,8691.818811013825,Low,3.44,166.39,0
88.69986895907981,0.3558395823260597,21.281501779577603,8092.279442813175,High,3.2,175.23,1
,0.3538946746125392,20.993919141148236,8591.895582980384,Medium,3.18,168.43,1
87.66990740354014,0.34417013604493674,20.993919141148236,8225.510413524431,Medium,3.15,174.06,0
82.52009962584175,0.26442891979059646,20.993919141148236,8625.203325658198,Medium,3.69,167.08,0
85.26666377394756,0.2799881814987604,21.569084418006973,9024.896237791965,Low,3.32,161.03,0
82.17677910732851,0.31110670491508835,20.993919141148236,9424.589149925732,Low,3.57,155.44,0
82.34843936658514,0.27415345835819893,21.137710460362918,9258.050436536663,Low,3.38,157.65,0
86.46828558874384,0.3286108743367728,20.274962545074814,8125.587185490989,Low,3.12,174.89,0
83.37840092212481,0.26248401207707595,21.281501779577603,8258.818156202246,Medium,3.42,173.45,1
84.4083624776645,0.34417013604493674,20.993919141148236,10656.975629004848,Low,3.23,136.44,0
91.10311258867239,0.37334375174774415,20.85012782193355,8058.971700135361,Low,3.14,176.35,0
88.18488818130997,0.3597293977531007,38.10508612769565,10523.744658293592,Low,3.16,137.85,0
89.38650999610626,0.37917847488830564,21.425293098792284,8392.0491269135,,3.04,170.71,0
85.953304810974,0.31694142805564984,20.993919141148236,12322.362762895544,Low,2.93,109.88,0
84.23670221840787,0.266373827504117,20.13117122586013,8458.664612269129,Low,3.17,170.31,0
83.89338169989465,0.26248401207707595,24.373015142693312,8258.818156202246,Medium,3.63,172.86,0
89.04318947759303,0.38501319802886713,22.28804101408039,8525.280097624756,Medium,3.26,168.8,1
85.43832403320415,0.3208312434826908,23.150788929368495,8924.973009758523,Medium,3.36,162.78,0
82.17677910732851,0.30332707406100634,20.56254518350418,8858.357524402896,Low,3.58,164.04,0
89.04318947759303,0.3558395823260597,20.993919141148236,8125.587185490989,Medium,3.33,175.12,0
84.23670221840787,0.3227761511962113,20.706336502718866,9957.513032770756,Low,3.46,147.25,0
84.06504195915126,0.3422252283314162,21.712875737221655,9790.974319381685,Medium,3.34,149.95,0
83.89338169989465,0.27609836607171945,20.85012782193355,8558.58784030257,Low,3.3,168.89,0
82.34843936658514,0.3072168894880473,30.19656357088802,10823.514342393917,High,3.44,133.25,0
85.60998429246078,0.34417013604493674,21.281501779577603,8991.58849511415,High,3.11,162.37,0
82.0051188480719,0.29943725863396536,22.86320629093913,9091.511723147592,High,3.56,160.51,0
84.4083624776645,0.28193308921228094,21.281501779577603,8525.280097624756,Low,3.26,168.59,0
84.7516829961777,0.34028032061789576,20.85012782193355,8458.664612269129,Medium,3.28,169.97,0
84.7516829961777,0.30916179720156783,21.137710460362918,11289.822739883311,Low,3.27,125.84,0
83.2067406628682,0.27804327378523996,20.85012782193355,10756.89885703829,Low,3.34,134.99,0
84.7516829961777,0.34417013604493674,20.56254518350418,8791.742039047267,Medium,3.29,164.53,0
84.4083624776645,0.26442891979059646,21.281501779577603,9224.742693858849,Medium,3.41,158.16,0
92.81971518123852,0.39084792116942857,22.00045837565102,9158.127208503221,Low,3.17,159.13,0
82.17677910732851,0.3655641208936622,21.425293098792284,8958.280752436338,High,3.37,162.83,0
91.78975362569884,0.36945393632070317,21.137710460362918,9424.589149925732,Low,3.1,155.36,0
83.37840092212481,0.26442891979059646,21.569084418006973,9224.742693858849,Medium,3.42,158.29,0
84.23670221840787,0.30916179720156783,21.712875737221655,9058.20398046978,unknown,3.47,161.31,0
93.33469595900836,0.3577844900395802,26.601780590520917,8958.280752436338,High,3.2,162.68,1
82.86342014435496,0.27804327378523996,20.993919141148236,9058.20398046978,Low,3.42,160.8,0
83.55006118138142,0.266373827504117,21.85666705643634,9191.434951181034,Low,999.0,158.41,0
88.01322792205335,0.33833541290437524,22.86320629093913,9757.666576703872,Medium,3.37,150.27,1
83.55006118138142,0.3519497668990187,21.281501779577603,9258.050436536663,Medium,3.4,157.56,1
85.26666377394756,0.3072168894880473,21.137710460362918,10490.436915615777,Low,3.19,138.99,0
83.2067406628682,0.29749235092044485,20.418753864289496,9457.896892603547,Low,3.08,155.03,0
85.09500351469094,0.26248401207707595,24.157328163871288,8258.818156202246,Low,3.36,173.43,0
84.4083624776645,0.26442891979059646,20.85012782193355,8392.0491269135,Medium,3.32,170.84,1
83.89338169989465,0.28582290463932186,20.993919141148236,8192.202670846616,Low,3.26,174.25,0
87.15492662577029,0.33833541290437524,20.418753864289496,9624.435605992616,Medium,3.47,152.38,0
85.953304810974,0.26248401207707595,22.28804101408039,9224.742693858849,Low,3.33,158.52,0
84.7516829961777,0.3519497668990187,23.438371567797866,9024.896237791965,High,3.35,161.84,1
89.38650999610626,0.37334375174774415,21.569084418006973,8458.664612269129,Medium,3.14,170.46,1
86.29662532948723,0.2897127200663629,21.712875737221655,9191.434951181034,Low,3.19,158.52,0
84.06504195915126,0.37334375174774415,21.569084418006973,8192.202670846616,Medium,3.36,174.27,0
83.72172144063804,0.33833541290437524,,8158.894928168803,Medium,3.29,174.31,0
84.5800227369211,0.27609836607171945,20.993919141148236,9357.973664570105,Medium,3.51,155.93,0
85.43832403320415,0.28776781235284243,22.431832333295077,9890.897547415127,Low,3.17,147.99,0
80.11685599624917,0.3130516126286088,21.569084418006973,10257.282716871081,High,3.71,142.79,0
88.01322792205335,0.33833541290437524,20.274962545074814,8025.663957457547,Medium,3.19,176.9,1
85.43832403320415,0.34417013604493674,21.137710460362918,8691.818811013825,Low,3.21,166.47,0
90.07315103313272,0.3752886594612646,21.281501779577603,8425.356869591315,Medium,3.31,170.8,1
83.03508040361159,0.266373827504117,20.993919141148236,8791.742039047267,Low,3.4,165.06,0
95.73793958860092,0.4064071828775926,20.85012782193355,8292.125898880058,Low,2.86,172.22,0
88.18488818130997,0.30916179720156783,21.712875737221655,8891.665267080709,Low,3.09,163.31,0
83.03508040361159,0.26442891979059646,20.993919141148236,9591.127863314801,Low,3.4,152.49,0
83.03508040361159,0.31110670491508835,21.712875737221655,8325.433641557873,Low,3.41,172.62,0
82.17677910732851,0.26248401207707595,20.634440843111523,8192.202670846616,High,3.47,173.94,0
86.46828558874384,0.35000485918549823,20.706336502718866,8192.202670846616,High,3.25,173.8,1
85.43832403320415,0.31110670491508835,21.425293098792284,9058.20398046978,Low,3.15,160.54,0
82.17677910732851,0.2799881814987604,20.274962545074814,8725.12655369164,Low,3.42,166.05,1
87.84156766279675,0.3286108743367728,22.00045837565102,10723.591114360475,Low,3.26,135.38,0
,0.3227761511962113,21.497188758399627,9724.358834026058,Low,3.33,150.69,0
82.86342014435496,0.27415345835819893,21.137710460362918,8158.894928168803,Medium,3.53,174.77,0
89.04318947759303,0.36945393632070317,22.86320629093913,9591.127863314801,Low,3.15,152.62,0
86.81160610725706,0.3266659666232523,20.13117122586013,8791.742039047267,Low,3.24,164.83,0
85.78164455171739,0.3013821663474858,21.281501779577603,11556.284681305824,Low,3.13,122.3,0
83.72172144063804,0.26248401207707595,21.137710460362918,8558.58784030257,Low,3.61,168.17,0
83.03508040361159,0.28193308921228094,21.569084418006973,8791.742039047267,Low,3.42,164.91,0
84.23670221840787,0.3577844900395802,22.144249694865707,9790.974319381685,Low,3.31,149.72,0
87.49824714428352,0.3130516126286088,20.993919141148236,8725.12655369164,Low,3.25,166.08,0
83.2067406628682,0.30332707406100634,21.712875737221655,10090.74400348201,Low,3.4,144.58,0
86.12496507023062,0.28193308921228094,20.56254518350418,8158.894928168803,Low,3.31,174.21,0
90.58813181090254,0.35000485918549823,21.137710460362918,8292.125898880058,Low,2.94,172.85,0
84.4083624776645,0.28582290463932186,20.706336502718866,8691.818811013825,Low,3.16,166.49,0
83.03508040361159,0.26248401207707595,21.85666705643634,9024.896237791965,,3.46,161.9,0
86.81160610725706,0.2838779969258014,22.28804101408039,9258.050436536663,Low,3.31,158.21,0
79.60187521847932,0.26248401207707595,21.281501779577603,9191.434951181034,High,3.71,158.39,1
79.77353547773595,0.30916179720156783,20.56254518350418,10990.053055782986,Medium,3.74,130.97,0
85.60998429246078,0.34028032061789576,20.706336502718866,8458.664612269129,Medium,3.39,169.85,0
81.8334585888153,0.27804327378523996,24.588702121515336,8858.357524402896,Medium,3.56,163.79,0
85.78164455171739,0.3772335671747852,20.274962545074814,9291.358179214476,Low,3.03,157.01,0
86.63994584800045,0.3188863357691703,21.137710460362918,10223.974974193266,Low,3.34,143.16,0
84.06504195915126,0.27804327378523996,22.00045837565102,8691.818811013825,Low,3.3,166.73,0
82.52009962584175,0.27804327378523996,21.712875737221655,8658.511068336013,High,3.4,167.39,1
84.7516829961777,0.26248401207707595,21.137710460362918,8525.280097624756,Medium,3.33,168.82,0
82.86342014435496,0.27804327378523996,20.85012782193355,9924.205290092941,Low,3.12,147.13,0
85.43832403320415,0.34417013604493674,21.569084418006973,8458.664612269129,High,3.38,169.87,1
79.25855469996611,0.2955474432069244,21.569084418006973,11323.130482561126,High,3.85,125.93,0
90.41647155164594,0.3713988440342237,20.993919141148236,9790.974319381685,lowW,3.16,149.97,0
83.89338169989465,0.27609836607171945,21.712875737221655,9024.896237791965,Low,3.43,161.88,0
84.4083624776645,0.26248401207707595,22.00045837565102,8225.510413524431,Medium,3.38,173.27,0
,0.27415345835819893,20.706336502718866,9091.511723147592,Low,3.35,160.53,0
83.55006118138142,0.3519497668990187,21.281501779577603,9258.050436536663,Medium,3.4,157.36,1
84.06504195915126,0.29165762777988335,23.582162887012547,10923.437570427359,Low,3.14,131.92,0
86.29662532948723,0.27220855064467847,20.85012782193355,8425.356869591315,Low,3.3,170.52,0
83.55006118138142,0.30332707406100634,21.85666705643634,10057.436260804197,Low,3.37,145.1,0
89.21484973684964,0.3538946746125392,21.281501779577603,8591.895582980384,Medium,3.15,168.45,1
83.55006118138142,0.266373827504117,20.993919141148236,8825.049781725082,Medium,3.46,164.8,0
87.49824714428352,,21.569084418006973,12588.824704318055,Low,3.27,105.57,0
84.4083624776645,0.3577844900395802,20.85012782193355,11522.97693862801,Low,3.21,122.01,0
85.60998429246078,0.27026364293115795,21.137710460362918,8525.280097624756,Low,3.22,168.92,0
88.35654844056658,0.3266659666232523,22.144249694865707,10756.89885703829,Low,3.22,134.16,0
92.81971518123852,0.36750902860718265,22.28804101408039,9158.127208503221,Medium,3.21,159.64,0
